-DOCSTART- -X- O O
I	O
risultati	B-EVENT
sono	O
stati	O
totalmente	B-RML
negativi	I-RML
.	O
-DOCSTART- -X- O O
L	O
'	O
ecografia	O
dell	O
'	O
addome	O
ha	O
evidenziato	O
la	O
presenza	O
di	O
splenomegalia	O
(	O
milza	O
diametro	B-EVENT
longitudinale	O
17	B-RML
cm	I-RML
,	O
area	B-EVENT
di	O
superficie	O
109,6	B-RML
cm2	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
L	O
'	O
anamnesi	B-EVENT
patologica	O
e	O
risultata	O
silente	B-RML
.	O
-DOCSTART- -X- O O
L	O
'	O
esame	O
emocromocitometrico	O
ha	O
evidenziato	O
una	O
spiccata	O
leucocitosi	O
con	O
globuli	B-EVENT
bianchi	O
pari	O
a	O
191.000	B-RML
/	I-RML
mm3	I-RML
,	O
lieve	O
anemia	O
con	O
Hb	B-EVENT
11,1	B-RML
g	I-RML
/	I-RML
dl	I-RML
e	O
conta	B-EVENT
piastrinica	O
pari	O
a	O
341.000	B-RML
/	I-RML
mm3	I-RML
.	O
-DOCSTART- -X- O O
Pertanto	O
e	O
stata	O
effettuata	O
diagnosi	O
di	O
leucemia	O
mieloide	O
cronica	O
Ph	O
+	O
in	O
fase	O
cronica	O
,	O
con	O
rischio	O
SOKAL	B-EVENT
intermedio	O
pari	O
a	O
0,989	B-RML
,	O
rischio	O
EURO	B-EVENT
intermedio	O
pari	O
a	O
1,322	B-RML
e	O
rischio	O
EUTOS	B-EVENT
basso	O
pari	O
a	O
0,411	B-RML
.	O
-DOCSTART- -X- O O
L	O
'	O
analisi	O
molecolare	O
al	O
3	O
deg	O
mese	O
effettuata	O
su	O
sangue	O
periferico	O
e	O
midollare	O
ha	O
confermato	O
una	O
risposta	O
ottimale	O
al	O
trattamento	O
con	O
un	O
trascritto	O
non	O
solo	O
inferiore	O
al	O
10%	O
ma	O
anche	O
inferiore	O
all	O
'	O
1%	O
,	O
con	O
un	O
valore	O
di	O
trascritto	O
BCR-ABL	B-EVENT
/	I-EVENT
ABL	I-EVENT
pari	O
a	O
0,749	B-RML
IS	I-RML
quantificabile	O
secondo	O
RT-PCR	O
quantitativa	O
.	O
-DOCSTART- -X- O O
Ad	O
agosto	O
2012	O
(	O
6	O
deg	O
mese	O
)	O
la	O
rivalutazione	O
midollare	O
ha	O
confermato	O
la	O
risposta	O
citogenetica	O
completa	O
e	O
la	O
valutazione	O
molecolare	O
in	O
RT-PCR	O
quantitativa	O
ha	O
confermato	O
l	O
'	O
ottenimento	O
di	O
una	O
risposta	O
molecolare	O
ottimale	O
con	O
un	O
valore	O
di	O
trascritto	O
BCR-ABL	B-EVENT
/	I-EVENT
ABL	O
pari	O
a	O
0,21	B-RML
IS	I-RML
(	O
<	O
10%	O
e	O
soprattutto	O
<	O
1%	O
del	O
trascritto	O
)	O
.	O
-DOCSTART- -X- O O
Dopo	O
9	O
mesi	O
di	O
terapia	O
abbiamo	O
assistito	O
ad	O
un	O
'	O
ulteriore	O
riduzione	O
del	O
trascritto	O
molecolare	O
con	O
una	O
valore	O
di	O
BCR-ABL	B-EVENT
/	I-EVENT
ABL	I-EVENT
pari	O
a	O
0,044	B-RML
IS	I-RML
con	O
il	O
raggiungimento	O
di	O
una	O
risposta	O
molecolare	O
maggiore	O
(	O
MMR	O
)	O
.	O
-DOCSTART- -X- O O
All	O
'	O
ultimo	O
controllo	O
effettuato	O
a	O
febbraio	O
2013	O
(	O
12	O
deg	O
mese	O
)	O
l	O
'	O
andamento	O
rimane	O
positivo	O
e	O
la	O
valutazione	O
molecolare	O
in	O
RT-PCR	O
quantitativa	O
non	O
solo	O
ha	O
confermato	O
il	O
trend	O
di	O
riduzione	O
del	O
trascritto	O
ma	O
il	O
paziente	O
ha	O
raggiunto	O
una	O
risposta	O
molecolare	O
profonda	O
con	O
una	O
riduzione	O
del	O
trascritto	O
di	O
4	O
log	O
(	O
MR4	O
)	O
con	O
un	O
valore	O
di	O
BCR-ABL	B-EVENT
/	I-EVENT
ABL	I-EVENT
pari	O
a	O
0,01	B-RML
IS	I-RML
.	O
-DOCSTART- -X- O O
All	O
'	O
ingresso	O
si	O
presentava	O
in	O
buone	O
condizioni	O
generali	O
con	O
esame	B-EVENT
obiettivo	O
sostanzialmente	B-RML
normale	I-RML
;	I-RML
in	O
particolare	O
non	O
vi	O
erano	O
segni	O
di	O
flogosi	O
articolare	O
ne	O
febbre	O
.	O
-DOCSTART- -X- O O
La	O
biopsia	B-EVENT
osteomidollare	O
risultava	O
nei	B-RML
limiti	I-RML
.	O
-DOCSTART- -X- O O
La	O
paziente	O
durante	O
la	O
degenza	O
presentava	O
puntate	B-EVENT
febbrili	O
fino	B-RML
a	I-RML
40	I-RML
deg	I-RML
C	I-RML
accompagnate	O
da	O
rash	O
cutaneo	O
evanescente	O
al	O
tronco	O
e	O
profonda	O
astenia	O
,	O
per	O
cui	O
veniva	O
posta	O
in	O
terapia	O
antibiotica	O
inizialmente	O
con	O
ceftriaxone	O
e	O
in	O
seguito	O
con	O
meropenem	O
.	O
-DOCSTART- -X- O O
In	O
tali	O
occasioni	O
gli	O
esami	B-EVENT
ematochimici	O
eseguiti	O
,	O
comprensivi	O
di	O
emocolture	B-EVENT
,	O
urocolture	B-EVENT
e	O
sierologia	B-EVENT
per	O
autoimmunita	O
,	O
risultavano	O
sempre	O
nella	B-RML
norma	I-RML
.	O
-DOCSTART- -X- O O
All	O
'	O
emocromo	O
i	O
globuli	B-EVENT
bianchi	O
erano	O
fra	B-RML
2.500	I-RML
e	I-RML
5.000	I-RML
/	I-RML
mm3	I-RML
con	O
modica	O
linfopenia	O
alla	O
formula	O
leucocitaria	O
e	O
la	O
PCR	B-EVENT
risultava	O
solo	B-RML
modestamente	I-RML
elevata	I-RML
.	O
-DOCSTART- -X- O O
Veniva	O
documentato	O
,	O
inoltre	O
,	O
il	O
rialzo	O
della	O
troponina	B-EVENT
TnT-hs	O
(	O
289	B-RML
;	I-RML
vn	O
<	O
14	O
pg	O
/	O
ml	O
)	O
con	O
comparsa	O
all	O
'	O
ECG	O
di	O
onde	O
T	O
negative	O
diffuse	O
,	O
QTc	B-EVENT
nella	B-RML
norma	I-RML
.	O
-DOCSTART- -X- O O
Ecografia	B-EVENT
e	O
TC	B-EVENT
con	O
mdc	O
negative	B-RML
per	O
ostruzione	B-EVENT
biliare	O
,	O
lesioni	B-EVENT
focali	O
,	O
calcolosi	B-EVENT
o	O
dilatazione	B-EVENT
delle	O
vie	O
biliari	O
.	O
-DOCSTART- -X- O O
Gli	O
esami	O
ematici	O
mettono	O
in	O
evidenza	O
una	O
anemia	O
emolitica	O
:	O
Hb	B-EVENT
8,6	B-RML
g	I-RML
/	I-RML
dL	I-RML
;	I-RML
LDH	B-EVENT
2138	B-RML
U	I-RML
/	I-RML
L	I-RML
;	I-RML
Bilirubina	B-EVENT
6,80	B-RML
mg	I-RML
/	I-RML
dL	I-RML
prevalentemente	O
indiretta	O
;	O
Aptoglobina	B-EVENT
consumata	O
<	B-RML
0,06	I-RML
g	I-RML
/	I-RML
L	I-RML
;	I-RML
Ferritina	B-EVENT
202	B-RML
ng	I-RML
/	I-RML
mL	I-RML
.	O
-DOCSTART- -X- O O
Il	O
Test	O
di	O
Coombs	B-EVENT
risulta	O
negativo	B-RML
,	O
mentre	O
lo	O
striscio	O
periferico	O
conferma	O
la	O
presenza	O
di	O
una	O
emolisi-intravascolare	O
con	O
3	O
schistociti	O
per	O
campo	O
.	O
-DOCSTART- -X- O O
Dai	O
risultati	O
ottenuti	O
,	O
pertanto	O
,	O
le	O
possibili	O
cause	O
fisiopatologiche	O
consistono	O
con	O
maggiore	O
probabilita	O
nell	O
'	O
Emoglobinuria	O
Parossistica	O
Notturna	O
o	O
nell	O
'	O
Emolisi	O
Meccanica	O
:	O
il	O
test	O
di	O
Ham	B-EVENT
risulta	O
negativo	B-RML
mentre	O
l	O
'	O
EcoTT	O
,	O
confermato	O
da	O
quello	O
TE	O
,	O
evidenziano	O
un	O
rigurgito	O
paravalvolare	O
moderato-grave	O
sul	O
contorno	O
mitralico	O
posteriore	O
(	O
PVL	O
)	O
.	O
-DOCSTART- -X- O O
All	O
'	O
esame	O
obiettivo	O
,	O
oltre	O
ad	O
un	O
valore	O
di	O
PA	B-EVENT
di	O
145	B-RML
/	I-RML
95	I-RML
mmHg	I-RML
,	O
si	O
riscontra	O
un	O
rinforzo	O
del	O
secondo	O
tono	O
sul	O
focolaio	O
aortico	O
.	O
-DOCSTART- -X- O O
Gli	O
esami	O
di	O
laboratorio	O
evidenziano	O
un	O
'	O
alterata	O
glicemia	B-EVENT
a	O
digiuno	O
(	O
110	B-RML
mg	I-RML
/	I-RML
dL	I-RML
)	I-RML
e	O
un	O
lieve	O
aumento	O
delle	O
transaminasi	O
(	O
GOT	B-EVENT
:	I-EVENT
50	B-RML
U	I-RML
/	I-RML
L	I-RML
,	O
GPT	B-EVENT
:	I-EVENT
60	B-RML
U	I-RML
/	I-RML
L	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
ECG	O
:	O
ritmo	O
sinusale	O
con	O
frequenza	B-EVENT
cardiaca	O
di	O
75	B-RML
b	I-RML
/	I-RML
minuto	I-RML
.	O
-DOCSTART- -X- O O
Ecografia	B-EVENT
cardiaca	O
:	O
nella	B-RML
norma	I-RML
.	O
-DOCSTART- -X- O O
HP	B-EVENT
negativo	B-RML
.	O
-DOCSTART- -X- O O
L	O
'	O
esame	O
obiettivo	O
risulta	O
invariato	O
rispetto	O
al	O
precedente	O
,	O
fatta	O
eccezione	O
per	O
l	O
'	O
evidenza	O
di	O
una	O
riduzione	O
della	O
pressione	B-EVENT
arteriosa	O
(	O
130	B-RML
/	I-RML
85	I-RML
mmHg	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
All	O
'	O
ECG	O
RS	B-EVENT
66	B-RML
bpm	I-RML
,	O
deviazione	O
assiale	O
sinistra	O
,	O
BBD	O
incompleto	O
.	O
-DOCSTART- -X- O O
Chest	O
Pain	O
Score	B-EVENT
e	O
Wells	O
Score	B-EVENT
bassi	B-RML
.	O
-DOCSTART- -X- O O
All	O
'	O
ecocardiogramma	O
FE	B-EVENT
55%	B-RML
.	O
-DOCSTART- -X- O O
PA	B-EVENT
160	B-RML
/	I-RML
90	I-RML
mmHg	I-RML
.	O
-DOCSTART- -X- O O
Giordano	B-EVENT
positivo	B-RML
,	O
dolore	O
paravertebrale	O
bilateralmente	O
.	O
-DOCSTART- -X- O O
(	O
Na	B-EVENT
+	I-EVENT
132	I-EVENT
mEq	B-RML
/	I-RML
L	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
Anamnesi	B-EVENT
patologica	O
remota	O
e	O
farmacologica	O
negative	B-RML
.	O
-DOCSTART- -X- O O
Funzionalita	B-EVENT
renale	O
,	O
epatica	O
,	O
proteine	B-EVENT
totali	O
nella	B-RML
norma	I-RML
,	O
non	O
cardiopatie	O
in	O
atto	O
.	O
-DOCSTART- -X- O O
Riscontro	O
di	O
elevata	O
osmolarita	B-EVENT
urinaria	O
(	O
953	B-RML
mosm	I-RML
/	I-RML
kg	I-RML
)	I-RML
,	O
sodiuria	B-EVENT
elevata	O
(	O
441	B-RML
mmol	I-RML
/	I-RML
24	I-RML
h	I-RML
)	I-RML
,	O
bassa	O
osmolarita	B-EVENT
plasmatica	O
(	O
269	B-RML
mOsm	I-RML
/	I-RML
kg	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
TC	B-EVENT
total	O
body	O
negativa	B-RML
per	O
processi	B-EVENT
espansivi	O
.	O
-DOCSTART- -X- O O
All	O
'	O
arrivo	O
,	O
appare	O
orientata	O
,	O
sveglia	O
e	O
collaborante	O
(	O
GCS	B-EVENT
15	B-RML
)	I-RML
,	O
eupnoica	O
a	O
riposo	O
,	O
il	O
polso	O
e	O
ritmico	O
e	O
tachifrequente	O
,	O
all	O
'	O
esame	O
obiettivo	O
del	O
torace	O
si	O
evidenzia	O
solo	O
un	O
lieve	O
riduzione	O
del	O
murmure	O
vescicolare	O
,	O
l	O
'	O
obiettivita	B-EVENT
neurologica	O
e	O
negativa	B-RML
per	O
segni	B-EVENT
di	O
lato	O
.	O
-DOCSTART- -X- O O
L	O
'	O
EGA	O
conferma	O
anemia	O
ed	O
evidenzia	O
,	O
inoltre	O
,	O
ipopotassiemia	O
(	O
K	B-EVENT
+	I-EVENT
=	I-EVENT
2.5mEq	B-RML
/	I-RML
L	I-RML
)	I-RML
;	O
l	O
'	O
esame	O
RX	O
del	O
torace	O
descrive	O
segni	O
di	O
broncopneumopatia	O
con	O
ectasia	O
delle	O
strutture	O
vascolari	O
ilari	O
,	O
l	O
'	O
ecografia	O
dell	O
'	O
addome	O
evidenzia	O
iperecogenicita	O
della	O
corticale	O
renale	O
con	O
perdita	O
della	O
differenziazione	O
cortico-midollare	O
a	O
carico	O
di	O
entrambi	O
i	O
reni	O
.	O
-DOCSTART- -X- O O
Viene	O
praticato	O
un	O
'	O
ecodoppler	O
cardiaco	O
che	O
evidenzia	O
un	O
quadro	O
di	O
cardiomiopatia	O
ipertrofica	O
,	O
lieve	O
riduzione	O
della	O
funzione	O
sistolica	O
globale	O
,	O
disfunzione	O
diastolica	O
con	O
pattern	O
da	O
alterato	O
rilasciamento	O
,	O
ipertensione	O
polmonare	O
con	O
insufficienza	O
tricuspidale	O
(	O
PAPs	B-EVENT
stimata	O
:	O
40	B-RML
mmHg	I-RML
)	I-RML
,	O
con	O
indicazione	O
ad	O
approfondimento	O
diagnostico	O
con	O
RMN	O
cardiaca	O
(	O
la	O
quale	O
,	O
tuttavia	O
,	O
praticata	O
successivamente	O
,	O
non	O
fornira	O
informazioni	O
aggiuntive	O
)	O
.	O
-DOCSTART- -X- O O
In	O
corso	O
di	O
ricovero	O
,	O
la	O
funzione	O
renale	O
tende	O
a	O
peggiorare	O
,	O
pur	O
se	O
con	O
diuresi	O
conservata	O
,	O
gli	O
esami	O
di	O
laboratorio	O
documentano	O
anemia	O
emolitica	O
(	O
riduzione	O
dell	O
'	O
aptoglobina	O
,	O
aumento	O
dei	O
valori	O
di	O
LDH	O
,	O
evidenza	O
di	O
numerosi	O
schistociti	O
allo	O
striscio	O
periferico	O
)	O
e	O
proteinuria	B-EVENT
massiva	O
(	O
3	B-RML
gr	I-RML
/	I-RML
24h	I-RML
)	I-RML
con	O
comparsa	O
di	O
emorragie	O
muco-cutanee	O
(	O
petecchie	O
)	O
per	O
cui	O
viene	O
posta	O
diagnosi	O
di	O
malattia	O
microangiopatica	O
e	O
sindrome	O
nefrosica	O
secondarie	O
a	O
tossicita	O
da	O
b-interferone	O
.	O
-DOCSTART- -X- O O
Recente	O
ricovero	O
per	O
febbre	O
con	O
emocolture	B-EVENT
positive	B-RML
a	O
E.Faecalis	B-EVENT
e	O
ecocardiogramma	B-EVENT
TT	O
negativo	B-RML
per	O
vegetazioni	B-EVENT
.	O
-DOCSTART- -X- O O
PCR	B-EVENT
7.2	B-RML
;	I-RML
emocolture	B-EVENT
positive	B-RML
per	O
E.Faecalis	B-EVENT
.	O
-DOCSTART- -X- O O
Ecocardiogramma	B-EVENT
TE	O
negativo	B-RML
per	O
vegetazioni	B-EVENT
.	O
-DOCSTART- -X- O O
TC	B-EVENT
total-body	O
negativa	B-RML
per	O
embolizzazioni	B-EVENT
.	O
-DOCSTART- -X- O O
EE	B-EVENT
nella	B-RML
norma	I-RML
in	O
presenza	O
all	O
'	O
esame	O
delle	O
urine	O
di	O
segni	O
di	O
infezione	O
.	O
-DOCSTART- -X- O O
Data	O
quindi	O
la	O
normalita	B-RML
delle	O
IgG4	B-EVENT
con	O
sierologia	B-EVENT
per	O
T	O
.	O
pallidum	O
negativa	B-RML
in	O
presenza	O
di	O
ANA	B-EVENT
con	O
titolo	O
1	B-RML
:	I-RML
320	I-RML
(	O
Anti-Ro	B-EVENT
52	B-RML
)	I-RML
e	O
stata	O
acquisita	O
consulenza	O
immunologica	O
che	O
ha	O
valutato	O
i	O
reperti	O
TC	O
suggestivi	O
di	O
fibrosi	O
retroperitoneale	O
,	O
ponendo	O
indicazione	O
ad	O
intraprendere	O
terapia	O
a	O
base	O
di	O
MPN	O
125	O
mg	O
e.v	O
.	O
con	O
progressivo	O
decalage	O
.	O
-DOCSTART- -X- O O
Anche	O
se	O
asintomatica	O
e	O
obiettivita	B-EVENT
addominale	O
nella	B-RML
norma	I-RML
,	O
eseguiva	O
AngioTac	O
addome	O
che	O
documentava	O
pervio	O
il	O
tronco	O
celiaco	O
,	O
a	O
.	O
mesenterica	O
inferiore	O
,	O
diramazioni	O
e	O
asse	O
mesenterico	O
-	O
portale	O
.	O
-DOCSTART- -X- O O
Sono	O
state	O
effettuate	O
2	O
EUS	B-EVENT
+	I-EVENT
FNAB	O
negative	B-RML
per	O
neoplasia	B-EVENT
o	O
infiltrazione	B-EVENT
linfocitaria	O
.	O
-DOCSTART- -X- O O
Ad	O
esami	O
riscontro	O
di	O
marcato	O
rialzo	O
IgG4	B-EVENT
(	O
12xULN	B-RML
)	I-RML
.	O
-DOCSTART- -X- O O
All	O
'	O
arrivo	O
in	O
PS	O
,	O
l	O
'	O
EO	O
evidenziava	O
milza	O
palpabile	O
al	O
polo	O
inferiore	O
;	O
al	O
torace	O
FVT	O
ridotto	O
su	O
tutto	O
l	O
'	O
ambito	O
,	O
soffio	B-EVENT
sistolico	O
2	B-RML
/	I-RML
6	I-RML
Levine	I-RML
sul	O
focolaio	O
di	O
ascoltazione	O
della	O
mitrale	O
.	O
-DOCSTART- -X- O O
I	O
parametri	O
vitali	O
evidenziavano	O
PA	B-EVENT
165	B-RML
/	I-RML
90	I-RML
mmHg	I-RML
,	O
F.C	B-EVENT
.	O
96	B-RML
bpm	I-RML
ritmico	I-RML
.	O
-DOCSTART- -X- O O
All	O
'	O
ECG	O
ritmo	O
sinusale	O
con	O
intervallo	B-EVENT
PR	O
corto	O
(	O
108	B-RML
ms	I-RML
)	I-RML
e	O
bigeminismo	O
extrasistolico	O
ventricolare	O
.	O
-DOCSTART- -X- O O
Gli	O
esami	O
ematochimici	O
mostravano	O
microcitemia	O
con	O
aspetto	O
ipocromico	O
,	O
aniso-micro	O
-	O
poichilocitosi	O
delle	O
emazie	O
,	O
Transaminasi	B-EVENT
nella	B-RML
norma	I-RML
,	O
Gamma	O
GT	B-EVENT
=	I-EVENT
143U	B-RML
/	I-RML
l	I-RML
;	I-RML
K	B-EVENT
2,5	B-RML
mEq	I-RML
/	I-RML
L	I-RML
;	I-RML
Ca	B-EVENT
ed	O
indici	B-EVENT
di	O
miocardionecrosi	O
nella	B-RML
norma	I-RML
.	O
-DOCSTART- -X- O O
Tre	O
giorni	O
piu	O
tardi	O
un	O
ECG	O
Holter	O
delle	O
24	O
ore	O
documentava	O
:	O
ritmo	O
sinusale	O
con	O
F.C	B-EVENT
.	O
media	O
di	O
89	B-RML
batt	I-RML
/	I-RML
min	I-RML
con	O
intervallo	B-EVENT
PR	O
di	O
154	B-RML
ms	I-RML
e	O
QTc	B-EVENT
di	O
451	B-RML
ms	I-RML
con	O
numerose	O
extrasistoli	O
ventricolari	O
.	O
-DOCSTART- -X- O O
Un	O
ulteriore	O
controllo	O
dei	O
livelli	B-EVENT
sierici	O
di	O
K	O
evidenziava	O
valori	B-RML
nel	I-RML
range	I-RML
della	I-RML
normalita	I-RML
.	O
-DOCSTART- -X- O O
Gli	O
esami	O
in	O
urgenza	O
erano	O
simili	O
a	O
quelli	O
effettuati	O
nel	O
precedente	O
ricovero	O
,	O
l	O
'	O
ECG	O
mostrava	O
un	O
allungamento	O
del	O
QTc	B-EVENT
superiore	B-RML
a	I-RML
450	I-RML
ms	I-RML
(	O
QTc	B-EVENT
=	I-EVENT
461	B-RML
ms	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
In	O
anamnesi	O
:	O
familiarita	O
per	O
K	O
colon	O
;	O
nella	O
personale	O
:	O
epatopatia	O
cronica	O
HCV	O
relata	O
,	O
ipertensione	O
arteriosa	O
in	O
terapia	O
con	O
calcio	O
-	O
antagonista	O
,	O
polipectomia	B-EVENT
in	O
corso	O
di	O
colonscopia	O
due	O
anni	O
prima	O
,	O
con	O
riferita	O
negativita	B-RML
per	O
patologia	B-EVENT
neoplastica	O
.	O
-DOCSTART- -X- O O
Agli	O
esami	O
ematochimici	O
praticati	O
in	O
PS	O
anemizzazione	O
(	O
Hg	B-EVENT
7.8	B-RML
g	I-RML
/	I-RML
dl	I-RML
)	I-RML
,	O
piastrinopenia	B-EVENT
grave	O
(	O
4.000	B-RML
u	I-RML
/	I-RML
l	I-RML
)	I-RML
,	O
profilo	O
epatico	O
alterato	O
(	O
AST	B-EVENT
152	B-RML
UI	I-RML
/	I-RML
l	I-RML
,	O
ALT	B-EVENT
238	B-RML
UI	I-RML
/	I-RML
L	I-RML
,	O
GGT	B-EVENT
102	B-RML
UI	I-RML
/	I-RML
L	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
Vengono	O
praticati	O
oltre	O
ai	O
comuni	O
esami	O
di	O
laboratorio	O
:	O
profilo	B-EVENT
reumatologico	O
,	O
sottopopolazioni	B-EVENT
linfocitarie	O
,	O
crioglobulinemia	B-EVENT
,	O
HCV-RNA	B-EVENT
quali	O
/	O
quantitativo	O
(	O
risultati	O
poi	O
)	O
negativi	B-RML
.	O
-DOCSTART- -X- O O
Dopo	O
circa	O
3	O
giorni	O
nonostante	O
la	O
terapia	O
cortisonica	O
in	O
atto	O
,	O
i	O
valori	O
delle	O
piastrine	B-EVENT
si	O
riducono	O
(	O
2000	B-RML
u	I-RML
/	I-RML
l	I-RML
)	I-RML
e	O
viene	O
aggiunta	O
terapia	O
con	O
Immunoglobulina	O
Umana	O
Normale	O
e	O
,	O
al	O
bisogno	O
vengono	O
praticati	O
concentrati	O
piastrinici	O
e	O
sacche	O
di	O
emazie	O
concentrate	O
,	O
con	O
persistenza	O
di	O
piastrinopenia	O
grave	O
.	O
-DOCSTART- -X- O O
Nel	O
corso	O
del	O
ricovero	O
(	O
durante	O
il	O
quale	O
e	O
stata	O
sottoposta	O
a	O
TAC	B-EVENT
total-body	O
(	O
negativa	B-RML
)	I-RML
,	O
EGDS	B-EVENT
con	O
biopsia	O
risultata	O
positiva	B-RML
per	O
gastropatia	B-EVENT
cronica	O
atrofica	O
e	O
varici	B-EVENT
esofagee	O
F1	O
)	O
