-DOCSTART- -X- O O
hematokritoa	B-EVENT
,	O
%	B-RML
45,1	I-RML
;	I-RML
plaketak	B-EVENT
,	O
162.000	B-RML
/	I-RML
u	O
l	O
;	O
leukozitoak	B-EVENT
,	O
12.000	B-RML
/	I-RML
ul	O
;	O
INR	B-EVENT
,	O
1,07	B-RML
;	I-RML
APTT	B-EVENT
,	O
31,1	B-RML
s	I-RML
.	O
-DOCSTART- -X- O O
Kreatinina	B-EVENT
,	O
98	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
urea	B-EVENT
,	O
500	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
Na	B-EVENT
,	O
32	B-RML
meq	I-RML
/	I-RML
l	I-RML
;	I-RML
potasioa	B-EVENT
,	O
28	B-RML
meq	I-RML
/	I-RML
l	I-RML
;	I-RML
kloroa	B-EVENT
,	O
32	B-RML
meq	I-RML
/	I-RML
l	I-RML
;	I-RML
sodioaren	O
iraizpen-frakzioa	B-EVENT
,	O
%	B-RML
1	I-RML
.	O
-DOCSTART- -X- O O
Kreatinina	B-EVENT
,	O
4,2	B-RML
;	I-RML
urea	B-EVENT
,	O
120	B-RML
;	I-RML
kloroa	B-EVENT
,	O
102	B-RML
;	I-RML
sodioa	B-EVENT
,	O
143	B-RML
;	I-RML
potasioa	B-EVENT
,	O
4,5	B-RML
;	I-RML
proteina	B-EVENT
totalak	O
,	O
6,2	B-RML
;	I-RML
kaltzioa	B-EVENT
,	O
8,9	B-RML
;	I-RML
gibeleko	O
entzimen	O
maila	B-EVENT
normala	B-RML
;	I-RML
proteina	B-EVENT
C-erreaktiboa	O
,	O
189	B-RML
;	I-RML
24	O
orduko	O
gernua	B-EVENT
:	I-EVENT
2.100	B-RML
ml	I-RML
;	I-RML
proteinak	B-EVENT
,	O
210	B-RML
mg	I-RML
/	I-RML
24	I-RML
orduan	I-RML
;	I-RML
kreatininaren	O
argitzea	B-EVENT
,	O
32	B-RML
ml	I-RML
/	I-RML
min	I-RML
.	O
-DOCSTART- -X- O O
Kreatinina	B-EVENT
,	O
1,4	B-RML
;	I-RML
urea	B-EVENT
50	B-RML
;	I-RML
sodioa	B-EVENT
,	O
138	B-RML
;	I-RML
potasioa	B-EVENT
,	O
4,2	B-RML
;	I-RML
kloroa	B-EVENT
,	O
100	B-RML
;	I-RML
hemoglobina	B-EVENT
,	O
13,2	B-RML
;	I-RML
leukozitoak	B-EVENT
,	O
7.540	B-RML
.	O
-DOCSTART- -X- O O
PSA	B-EVENT
(	O
2011	O
-	O
07	O
-	O
20	O
)	O
:	O
12	B-RML
;	I-RML
PSA	B-EVENT
(	O
2011	O
-	O
12	O
-	O
04	O
)	O
:	O
16	B-RML
;	I-RML
PSA	B-EVENT
(	O
2012	O
-	O
04	O
-	O
04	O
)	O
:	O
18	B-RML
.	O
-DOCSTART- -X- O O
PROSTATAKO	O
BIOPSIA	O
(	O
2012	O
-	O
06	O
-	O
04	O
)	O
:	O
prostatako	O
adenokartzinoma	O
,	O
Gleason	B-EVENT
6	B-RML
(	O
3	B-RML
+	I-RML
3	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
Biriken	O
auskultazioa	O
:	O
aireztapena	B-EVENT
normala	B-RML
.	O
-DOCSTART- -X- O O
PROSTATAKO	O
MINBIZIA	O
,	O
PSA	B-EVENT
18	B-RML
,	O
CT2N0M0	O
ERRESONANTZIA	O
MAGNETIKO	O
BIDEZ	O
,	O
GLEASON	B-EVENT
6	B-RML
(	O
3	B-RML
+	I-RML
3	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
Tentsio	B-EVENT
arteriala	O
,	O
144	B-RML
/	I-RML
83	I-RML
;	I-RML
bihotz-maiztasuna	B-EVENT
,	O
98	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
,	O
%	B-RML
99	I-RML
.	O
-DOCSTART- -X- O O
Burua	O
eta	O
lepoa	O
:	O
otoskopia	B-EVENT
normala	B-RML
;	I-RML
orofaringea	O
:	O
eskuineko	O
amigdala	O
erdialdera	O
desplazatua	O
,	O
ahosabai	O
biguna	O
eta	O
ubula	O
edematizatua	O
.	O
-DOCSTART- -X- O O
Gorputz-adarrak	O
:	O
ez	O
du	O
edemarik	O
;	O
pultsu	B-EVENT
periferikoak	O
normalak	B-RML
dira	O
.	O
-DOCSTART- -X- O O
Tentsio	B-EVENT
arteriala	O
:	O
130	B-RML
/	I-RML
80	I-RML
mm	I-RML
Hg	I-RML
;	I-RML
tenperatura	B-EVENT
,	O
36,8	B-RML
deg	I-RML
C	I-RML
;	I-RML
bihotz-maiztasuna	B-EVENT
,	O
75	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
arnas	O
maiztasuna	B-EVENT
,	O
16	B-RML
arnas	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
basala	O
,	O
%	B-RML
89	I-RML
.	O
-DOCSTART- -X- O O
Erritmo	B-EVENT
sinusala	O
,	O
75	B-RML
tau	I-RML
/	I-RML
min	I-RML
.	O
-DOCSTART- -X- O O
Eskuin-goiko	O
lobuluan	O
ertz	O
irregularrak	O
dituen	O
2,2	B-RML
x	I-RML
1,5	I-RML
mm-ko	I-RML
nodulua	B-EVENT
.	O
-DOCSTART- -X- O O
BIRIKETAKO	O
PROBA	O
FUNTZIONALAK	O
.	O
behartutako	O
arnasbehera-bolumena	O
segundo	O
batean	O
(	O
FEV1	B-EVENT
)	I-EVENT
,	O
%	B-RML
48	I-RML
;	I-RML
behartutako	O
bizi	O
gaitasuna	B-EVENT
(	O
FVC	B-EVENT
)	I-EVENT
,	O
%	B-RML
65	I-RML
;	I-RML
FEV1	B-EVENT
/	I-EVENT
FVC	O
,	O
%	B-RML
55	I-RML
;	I-RML
karbono	O
monoxidoaren	O
difusio-ahalmena	B-EVENT
(	O
DLCO	B-EVENT
)	I-EVENT
,	O
%	B-RML
50	I-RML
.	O
-DOCSTART- -X- O O
Bronkoaspirazio	B-EVENT
(	O
BAS	B-EVENT
)	I-EVENT
negatiboa	B-RML
.	O
-DOCSTART- -X- O O
OPERAZIO	O
ONDOKO	O
ARNAS	O
PROBAK	O
:	O
FEV1	B-EVENT
;	I-EVENT
%	B-RML
42	I-RML
;	I-RML
DLCO	B-EVENT
;	I-EVENT
%	B-RML
45	I-RML
.	O
-DOCSTART- -X- O O
Angioedema	O
berreritzailea	O
,	O
proba	B-EVENT
diagnostiko	O
negatiboekin	B-RML
.	O
-DOCSTART- -X- O O
Sukarrik	O
gabe	O
;	O
O2Sat	B-EVENT
basala	O
,	O
%	B-RML
84	I-RML
;	I-RML
arnas	O
maiztasuna	B-EVENT
,	O
30	B-RML
arnas	I-RML
/	I-RML
min	I-RML
.	O
-DOCSTART- -X- O O
Hb	B-EVENT
,	O
8,6	B-RML
;	I-RML
plaketak	B-EVENT
,	O
64.000	B-RML
;	I-RML
fosfatasa	B-EVENT
alkalinoa	O
(	O
FA	B-EVENT
)	I-EVENT
,	O
433	B-RML
;	I-RML
Gamma	O
GT	B-EVENT
,	O
730	B-RML
;	I-RML
GOT	B-EVENT
,	O
55	B-RML
;	I-RML
GPT	B-EVENT
,	O
92	B-RML
;	I-RML
LDH	B-EVENT
,	O
256	B-RML
;	I-RML
ANALITIKA	O
:	O
BbT	B-EVENT
,	O
1,5	B-RML
;	I-RML
BbZ	B-EVENT
,	O
1,2	B-RML
;	I-RML
FA	B-EVENT
,	O
371	B-RML
;	I-RML
GGT	B-EVENT
,	O
673	B-RML
;	I-RML
Hb	B-EVENT
,	O
11,3	B-RML
;	I-RML
plaketak	B-EVENT
,	O
432.000	B-RML
.	O
-DOCSTART- -X- O O
Arnasestua	O
izan	O
zuen	O
behin	O
,	O
oxigenoaren	O
saturazio	B-EVENT
baxuarekin	B-RML
,	O
eztul	O
eta	O
karkaxekin	O
,	O
bronkodilatadoreak	O
eta	O
kortikoideak	O
erabiliz	O
hobeturik	O
.	O
-DOCSTART- -X- O O
Markatzaile	O
immunologikoei	O
dagokienez	O
,	O
CD19	B-EVENT
(	O
+	B-RML
)	I-RML
,	O
CD20	B-EVENT
(	O
+	B-RML
)	I-RML
,	O
CD22	B-EVENT
(	O
+	B-RML
)	I-RML
,	O
CD5	B-EVENT
(	O
+	B-RML
)	I-RML
,	O
CD23	B-EVENT
(	O
-	B-RML
)	I-RML
,	O
CD79a	B-EVENT
(	O
+	B-RML
)	I-RML
,	O
CD43	B-EVENT
(	O
+	B-RML
)	I-RML
,	O
eta	O
D1	O
ziklina	O
nuklearraren	O
adierazpena	B-EVENT
biziki	B-RML
positiboa	I-RML
.	O
-DOCSTART- -X- O O
Tenperatura	B-EVENT
,	O
38,8	B-RML
deg	I-RML
C	I-RML
;	I-RML
tentsio	B-EVENT
arteriala	O
,	O
80	B-RML
/	I-RML
40	I-RML
;	I-RML
bihotz-maiztasuna	B-EVENT
,	O
110	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
arnas	O
maiztasuna	B-EVENT
,	O
24	B-RML
arnas	I-RML
/	I-RML
min	I-RML
,	O
O2Sat	B-EVENT
basala	O
,	O
%	B-RML
93	I-RML
.	O
-DOCSTART- -X- O O
Erritmo	B-EVENT
sinusala	O
,	O
95	B-RML
tau	I-RML
/	I-RML
min	I-RML
.	O
-DOCSTART- -X- O O
Biokimika	O
:	O
kreatinina	B-EVENT
,	O
1,03	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
urea	B-EVENT
,	O
43	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
Cl	B-EVENT
(	O
kloroa	B-EVENT
)	I-EVENT
,	O
103	B-RML
meq	I-RML
/	I-RML
l	I-RML
;	I-RML
Na	B-EVENT
(	O
sodioa	B-EVENT
)	I-EVENT
,	O
139	B-RML
meq	I-RML
/	I-RML
l	I-RML
;	I-RML
K	B-EVENT
(	O
bitamina	O
)	O
,	O
4,3	B-RML
meq	I-RML
/	I-RML
l	I-RML
;	I-RML
gluzemia	B-EVENT
,	O
164	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
prokaltzitonina	B-EVENT
,	O
21	B-RML
;	I-RML
proteina	B-EVENT
C-erreaktiboa	O
97	B-RML
.	O
-DOCSTART- -X- O O
Hemoglobina	B-EVENT
,	O
9,7	B-RML
g	I-RML
/	I-RML
dl	I-RML
;	I-RML
hematokritoa	B-EVENT
,	O
%	B-RML
29,1	I-RML
;	I-RML
plaketak	B-EVENT
70.000	B-RML
/	I-RML
i	I-RML
l	O
;	O
;	O
leukozitoak	B-EVENT
,	O
580	B-RML
/	I-RML
i	O
l	O
;	O
;	O
neutrofiloak	B-EVENT
,	O
80	B-RML
/	I-RML
i	O
l	O
;	O
.	O
-DOCSTART- -X- O O
E	B-EVENT
.	O
colirentzat	O
positiboa	B-RML
.	O
-DOCSTART- -X- O O
Ziprofloxazino	B-EVENT
eta	O
amoxizilinarekiko	B-EVENT
sentikorra	B-RML
.	O
-DOCSTART- -X- O O
E	B-EVENT
.	O
colirentzat	O
positiboa	B-RML
.	O
-DOCSTART- -X- O O
Antibiograma	O
:	O
ziprofloxazino	B-EVENT
eta	O
amoxizilinarekiko	B-EVENT
sentikorra	B-RML
.	O
-DOCSTART- -X- O O
CD	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
/	O
NEG	B-RML
.	O
-DOCSTART- -X- O O
CD10	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD19	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD22	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD23	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD43	B-EVENT
NEG	B-RML
.	O
-DOCSTART- -X- O O
CD79b	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
FMC7	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD20	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD38	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
Kappa	B-EVENT
NEG	B-RML
.	O
-DOCSTART- -X- O O
Lambda	B-EVENT
POS	B-RML
.	O
-DOCSTART- -X- O O
CD5	B-EVENT
NEG	B-RML
.	O
-DOCSTART- -X- O O
POPULAZIOA	O
19205858	O
_	O
K_L	O
_	O
19	O
_	O
1%	O
absolutua	O
%	O
partziala	O
Linfozitoak	B-EVENT
96,2	B-RML
96,2	I-RML
B	O
linfozitoak	B-EVENT
69,27	B-RML
71,86	I-RML
B	O
linfozito	B-EVENT
normalak	O
0	B-RML
0	I-RML
B	O
linfozito	B-EVENT
patologikoak	O
65,11	B-RML
93,99	I-RML
Kappa	B-EVENT
+	B-RML
7,94	I-RML
12,19	I-RML
Lambda	B-EVENT
+	B-RML
53,97	I-RML
82,89	I-RML
Diagnostikoa	O
%	O
96ko	O
linfozitosia	O
.	O
-DOCSTART- -X- O O
B	O
linfozito	B-EVENT
CD19	O
+	B-RML
(	O
%	B-RML
72	I-RML
)	I-RML
,	O
ia	O
erabatean	O
(	O
%	B-RML
94	I-RML
)	I-RML
honako	O
immunofenotipoa	O
:	O
CD19	B-EVENT
+	I-EVENT
/	B-RML
CD20	B-EVENT
+	I-EVENT
/	B-RML
CD79b	B-EVENT
/	I-EVENT
CD5	O
-	B-RML
/	I-RML
CD23	B-EVENT
+	I-EVENT
/	B-RML
CD43	B-EVENT
-	I-EVENT
/	B-RML
CD10	B-EVENT
+	I-EVENT
/	B-RML
CD38	B-EVENT
+	I-EVENT
/	B-RML
CD22	B-EVENT
+	I-EVENT
/	B-RML
FMC7	B-EVENT
+	B-RML
dena	O
izaera	O
klonaleko	O
lambda	O
kate	O
arinak	O
,	O
intentsitate	O
altukoak	O
.	O
-DOCSTART- -X- O O
Tentsio	B-EVENT
arteriala	O
,	O
140	B-RML
/	I-RML
80	I-RML
mm	I-RML
Hg	I-RML
;	I-RML
tenperatura	B-EVENT
,	O
36,8	B-RML
deg	I-RML
C	I-RML
;	I-RML
bihotz-maiztasuna	B-EVENT
,	O
75	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
arnas	O
maiztasuna	B-EVENT
,	O
17	B-RML
arnas	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
basala	O
,	O
%	B-RML
99	I-RML
.	O
-DOCSTART- -X- O O
Erritmo	B-EVENT
sinusala	O
,	O
75	B-RML
tau	I-RML
/	I-RML
min	I-RML
.	O
-DOCSTART- -X- O O
TORAXEKO	O
ERRADIOGRAFIA	B-EVENT
normala	B-RML
.	O
-DOCSTART- -X- O O
Adenokartzinoma	B-EVENT
ondo	O
diferentziatua	O
(	O
G1	O
)	O
,	O
4x2,5	B-RML
cm-koa	I-RML
,	O
afektazio	O
neoplasikorik	O
gabeko	O
15	O
adenopatia	O
,	O
ez	O
dago	O
inbasio	O
linfobaskularrik	O
,	O
erresekzio-ertzak	O
neoplasiarik	O
gabe	O
daude	O
;	O
pT2N0M0	O
.	O
-DOCSTART- -X- O O
Tenperatura	B-EVENT
,	O
37,8	B-RML
deg	I-RML
C	I-RML
;	I-RML
TA	B-EVENT
,	O
133	B-RML
/	I-RML
76	I-RML
mm	I-RML
Hg	I-RML
;	I-RML
BM	B-EVENT
,	O
91	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
,	O
%	B-RML
92	I-RML
.	O
-DOCSTART- -X- O O
Erritmikoa	O
,	O
maiztasun	B-EVENT
egokiarekin	B-RML
.	O
-DOCSTART- -X- O O
Kreatitina	B-EVENT
,	O
0,92	B-RML
;	I-RML
urea	B-EVENT
,	O
33	B-RML
;	I-RML
Na	B-EVENT
,	O
137,4	B-RML
;	I-RML
K	B-EVENT
,	O
3,6	B-RML
;	I-RML
hemoglobina	B-EVENT
,	O
11,1	B-RML
g	I-RML
/	I-RML
dl	I-RML
;	I-RML
hematokritoa	B-EVENT
,	O
%	B-RML
31	I-RML
;	I-RML
plaketak	B-EVENT
,	O
277.000	B-RML
;	I-RML
leukozitoak	B-EVENT
,	O
2.880	B-RML
(	O
neutrofiloak	B-EVENT
,	O
1.440	B-RML
;	I-RML
linfozitoak	B-EVENT
,	O
650	B-RML
)	I-RML
;	O
CPR	B-EVENT
,	O
89	B-RML
.	O
-DOCSTART- -X- O O
Baziloskopia	B-EVENT
(	O
+	B-RML
+	I-RML
+	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
Mycobacterium	O
tuberculosis	B-EVENT
(	O
+	B-RML
)	I-RML
.	O
-DOCSTART- -X- O O
MIAKETA	O
FISIKOA	O
Tenperatura	B-EVENT
,	O
38,2	B-RML
deg	I-RML
C	I-RML
;	I-RML
TA	B-EVENT
,	O
110	B-RML
/	I-RML
85	I-RML
mm	I-RML
Hg	I-RML
;	I-RML
BM	B-EVENT
,	O
93	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
,	O
%	B-RML
98	I-RML
.	O
-DOCSTART- -X- O O
Pultsu	B-EVENT
erradial	O
egokia	B-RML
du	O
.	O
-DOCSTART- -X- O O
Erritmikoa	O
,	O
maiztasun	B-EVENT
egokiarekin	B-RML
.	O
-DOCSTART- -X- O O
Aireztapena	B-EVENT
egokia	B-RML
da	O
eremu	O
guztietan	O
.	O
-DOCSTART- -X- O O
Gainerakoa	B-EVENT
normala	B-RML
izan	O
da	O
.	O
-DOCSTART- -X- O O
Ezkerreko	O
zangoan	O
10x5	B-RML
cm-ko	I-RML
eremu	B-EVENT
gorri	O
,	O
bero	O
eta	O
handitua	O
du	O
,	O
kanpoko	O
maleoloaren	O
inguruan	O
.	O
-DOCSTART- -X- O O
Kreatitina	B-EVENT
,	O
0,78	B-RML
;	I-RML
urea	B-EVENT
,	O
56	B-RML
;	I-RML
Na	B-EVENT
,	O
141	B-RML
;	I-RML
K	B-EVENT
,	O
3,7	B-RML
;	I-RML
hemoglobina	B-EVENT
,	O
13,8	B-RML
;	I-RML
hematokritoa	B-EVENT
,	O
%	B-RML
41	I-RML
;	I-RML
plaketak	B-EVENT
,	O
433.000	B-RML
;	I-RML
leukozitoak	B-EVENT
,	O
19.340	B-RML
(	O
neutrofiloak	B-EVENT
,	O
17.620	B-RML
)	I-RML
;	O
CPR	B-EVENT
,	O
332	B-RML
.	O
-DOCSTART- -X- O O
ODOL-KULTIBOAK	B-EVENT
:	I-EVENT
(	O
+	B-RML
)	I-RML
Streptococcus	B-EVENT
pyogenesarentzat	O
.	O
-DOCSTART- -X- O O
Tentsio	B-EVENT
arteriala	O
,	O
100	B-RML
/	I-RML
50	I-RML
mm	I-RML
Hg	I-RML
.	O
-DOCSTART- -X- O O
Bihotz-maiztasuna	B-EVENT
,	O
54	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
arnas	O
maiztasuna	B-EVENT
,	O
18	B-RML
arnas	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
,	O
%	B-RML
98	I-RML
.	O
-DOCSTART- -X- O O
Kreatinina	B-EVENT
,	O
1,41	B-RML
mg	I-RML
/	I-RML
dl	I-RML
.	O
-DOCSTART- -X- O O
Hemoglobina	B-EVENT
,	O
12,3	B-RML
g	I-RML
/	I-RML
dl	I-RML
;	I-RML
plaketak	B-EVENT
,	O
280.000	B-RML
;	I-RML
leukozitoak	B-EVENT
,	O
8.300	B-RML
.	O
-DOCSTART- -X- O O
Nazioarteko	O
ratio	B-EVENT
normalizatua	O
(	O
INR	B-EVENT
)	I-EVENT
,	O
1,1	B-RML
.	O
-DOCSTART- -X- O O
Adierazi	O
du	O
ez	O
duela	O
bizi	O
nahi	O
,	O
galdeketan	O
aldarte	O
depresiboa	O
atzeman	O
zaio	O
,	O
anhedonia	O
,	O
hiporexia	O
,	O
pisu-galera	B-EVENT
(	O
3	B-RML
bat	I-RML
kg	I-RML
azkeneko	O
hiru	O
asteetan	O
)	O
,	O
insomnioa	O
eta	O
itxaropen	O
falta	O
.	O
-DOCSTART- -X- O O
Bihotz-maiztasuna	B-EVENT
,	O
95	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
TA	B-EVENT
,	O
165	B-RML
/	I-RML
86	I-RML
mm	I-RML
Hg	I-RML
.	O
-DOCSTART- -X- O O
T	B-EVENT
,	O
36,9	B-RML
deg	I-RML
C	I-RML
.	O
-DOCSTART- -X- O O
Hematieak	B-EVENT
,	O
4.760	B-RML
*	I-RML
10e6	I-RML
/	I-RML
uL	I-RML
;	I-RML
hemoglobina	B-EVENT
,	O
14,2	B-RML
g	I-RML
/	I-RML
dl	I-RML
;	I-RML
hematokritoa	B-EVENT
%	I-EVENT
44,1	B-RML
;	I-RML
BBK	B-EVENT
,	O
92,6	B-RML
fl	I-RML
;	I-RML
Plaketak	B-EVENT
,	O
243	B-RML
*	I-RML
10e3	I-RML
/	I-RML
ul	I-RML
;	I-RML
leukozitoak	B-EVENT
,	O
4.76	B-RML
*	I-RML
10e3	I-RML
/	I-RML
ul	I-RML
;	I-RML
leukozito-ormula	B-EVENT
normala	B-RML
;	I-RML
glukosa	B-EVENT
114	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
kolesterola	B-EVENT
,	O
290	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
HDL	O
kolesterola	B-EVENT
,	O
61	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
triglizeridoak	B-EVENT
,	O
166	B-RML
mg	I-RML
/	I-RML
dl	I-RML
;	I-RML
Gamma	O
GT	B-EVENT
,	O
50	B-RML
U	I-RML
/	I-RML
l	I-RML
;	I-RML
AST	B-EVENT
(	O
GOT	B-EVENT
)	I-EVENT
,	O
84	B-RML
U	I-RML
/	I-RML
l	I-RML
;	I-RML
ALT	B-EVENT
(	O
GPT	B-EVENT
)	I-EVENT
40	B-RML
U	I-RML
/	I-RML
l	I-RML
.	O
-DOCSTART- -X- O O
Tentsio	B-EVENT
arteriala	O
,	O
144	B-RML
/	I-RML
83	I-RML
;	I-RML
bihotz-maiztasuna	B-EVENT
,	O
98	B-RML
tau	I-RML
/	I-RML
min	I-RML
;	I-RML
arnas	O
maiztasuna	B-EVENT
,	O
16	B-RML
arnas	I-RML
/	I-RML
min	I-RML
;	I-RML
O2Sat	B-EVENT
,	O
%	B-RML
98	I-RML
.	O
-DOCSTART- -X- O O
Pultsu	B-EVENT
periferiko	O
normalak	B-RML
.	O
-DOCSTART- -X- O O
Erritmo	B-EVENT
sinusala	O
,	O
95	B-RML
tau	I-RML
/	I-RML
min	I-RML
.	O
