-DOCSTART- -X- O O
)	I-RML
y	O
osteopenia	O
en	O
el	O
cuello	O
femoral	O
(	O
T	O
score	B-EVENT
-	B-RML
1,5	I-RML
)	I-RML
.	O
-DOCSTART- -X- O O
Se	O
le	O
estimo	O
un	O
coeficiente	B-EVENT
intelectual	O
de	O
70	B-RML
-	I-RML
75	I-RML
,	O
correspondiente	O
con	O
un	O
retraso	O
mental	O
leve-moderado	O
.	O
-DOCSTART- -X- O O
En	O
ambos	O
hijos	O
los	O
niveles	B-EVENT
de	O
Phe	O
fueron	O
normales	B-RML
,	O
de	O
70	B-RML
y	O
92	B-RML
micromol	I-RML
/	I-RML
L	I-RML
.	O
-DOCSTART- -X- O O
Pero	O
se	O
determinaron	O
los	O
niveles	B-EVENT
de	O
Phe	O
en	O
la	O
paciente	O
,	O
siendo	O
de	O
1.140	B-RML
micromol	I-RML
/	I-RML
L	I-RML
(	O
normal	O
<	O
120	O
micromol	O
/	O
L	O
)	O
.	O
-DOCSTART- -X- O O
Los	O
niveles	B-EVENT
de	O
Phe	O
al	O
diagnostico	O
,	O
entre	B-RML
660	I-RML
y	I-RML
1.200	I-RML
micromol	I-RML
/	I-RML
L	I-RML
condicionan	O
una	O
clasificacion	O
de	O
fenotipo	O
PKU	O
suave-moderado	O
.	O
-DOCSTART- -X- O O
Se	O
efectuo	O
el	O
diagnostico	O
diferencial	O
con	O
trastornos	O
en	O
el	O
metabolismo	O
de	O
las	O
pterinas	O
,	O
cuyo	O
estudio	B-EVENT
fue	O
normal	B-RML
.	O
-DOCSTART- -X- O O
La	O
evolucion	O
semanal	O
de	O
las	O
Phe	B-EVENT
a	O
lo	O
largo	O
de	O
los	O
primeros	O
3	O
meses	O
de	O
seguimiento	O
mostraron	O
niveles	O
de	O
498	B-RML
+-	I-RML
15	I-RML
micromoles	I-RML
/	I-RML
L	I-RML
.	O
-DOCSTART- -X- O O
Presento	O
disfagia	O
secundaria	O
a	O
la	O
radioterapia	O
tanto	O
a	O
solidos	O
como	O
a	O
liquidos	O
,	O
con	O
perdida	B-EVENT
ponderal	O
de	O
10	B-RML
kilogramos	I-RML
(	I-RML
kg	I-RML
)	I-RML
en	O
dos	O
meses	O
.	O
-DOCSTART- -X- O O
Previamente	O
al	O
procedimiento	O
el	O
paciente	O
se	O
encontraba	O
en	O
tratamiento	O
con	O
un	O
antiagregante	O
plaquetario	O
y	O
presentaba	O
una	O
insuficiencia	O
renal	O
moderada	O
(	O
creatinina	B-EVENT
de	O
3,7	B-RML
mg	I-RML
/	I-RML
dl	I-RML
)	I-RML
que	O
no	O
contraindicaba	O
el	O
estudio	O
.	O
-DOCSTART- -X- O O
Desde	O
el	O
cateterismo	O
el	O
paciente	O
presento	O
un	O
sindrome	O
general	O
con	O
astenia	O
y	O
anorexia	O
evidenciandose	O
en	O
la	O
analitica	O
realizada	O
a	O
las	O
dos	O
semanas	O
un	O
empeoramiento	O
de	O
su	O
funcion	O
renal	O
,	O
con	O
una	O
creatinina	B-EVENT
de	O
7,5	B-RML
mg	I-RML
/	I-RML
dl	I-RML
y	O
una	O
eosinofilia	B-EVENT
del	O
13%	B-RML
,	O
por	O
lo	O
que	O
fue	O
ingresado	O
con	O
sospecha	O
de	O
insuficiencia	O
renal	O
aguda	O
por	O
CES	O
tras	O
cateterismo	O
cardiaco	O
.	O
-DOCSTART- -X- O O
Remitido	O
a	O
oftalmologia	O
a	O
los	O
40	O
dias	O
,	O
para	O
estudio	O
de	O
fondo	O
de	O
ojo	O
,	O
presentaba	O
la	O
siguiente	O
exploracion	O
oftalmologica	O
:	O
la	O
agudeza	B-EVENT
visual	O
(	O
AV	B-EVENT
)	B-EVENT
era	O
de	O
0,8	B-RML
en	O
ambos	O
ojos	O
,	O
la	O
presion	B-EVENT
intraocular	O
(	O
PIO	B-EVENT
)	B-EVENT
de	O
13	B-RML
mm	I-RML
de	I-RML
Hg	I-RML
y	O
en	O
el	O
fondo	O
de	O
ojo	O
derecho	O
(	O
OD	O
)	O
se	O
observo	O
una	O
microhemorragia	O
por	O
encima	O
de	O
papila	O
y	O
cuatro	O
embolos	O
de	O
colesterol	O
y	O
en	O
el	O
fondo	O
del	O
ojo	O
izquierdo	O
(	O
OI	O
)	O
otros	O
dos	O
embolos	O
localizados	O
en	O
rama	O
temporal	O
y	O
nasal	O
.	O
-DOCSTART- -X- O O
La	O
Resonancia	O
Nuclear	O
Magnetica	O
(	O
RNM	O
)	O
mostro	O
una	O
masa	O
con	O
base	B-EVENT
de	O
17	B-RML
mm	I-RML
discretamente	O
hiperintensa	O
en	O
T1	O
e	O
hipointensa	O
en	O
T2	O
,	O
compatible	O
con	O
el	O
diagnostico	O
de	O
melanoma	O
de	O
coroides	O
(	O
1	O
)	O
.	O
-DOCSTART- -X- O O
El	O
numero	O
de	O
mitosis	B-EVENT
fue	O
elevado	B-RML
,	O
evidenciandose	O
focos	O
hemorragicos	O
y	O
necroticos	O
.	O
-DOCSTART- -X- O O
La	O
AV	B-EVENT
era	O
de	O
0,3	B-RML
en	O
el	O
OD	O
y	O
0,6	B-RML
en	O
el	O
ojo	O
izquierdo	O
(	O
OI	O
)	O
con	O
un	O
defecto	B-EVENT
pupilar	O
aferente	O
relativo	O
de	O
3	B-RML
+	I-RML
/	I-RML
4	I-RML
+	I-RML
en	O
el	O
OD	O
.	O
-DOCSTART- -X- O O
La	O
presion	B-EVENT
intraocular	O
(	O
PIO	B-EVENT
)	B-EVENT
era	O
de	O
15	B-RML
mmHg	I-RML
y	O
de	O
17	B-RML
mmHg	I-RML
en	O
supraduccion	B-EVENT
del	O
OD	O
y	O
14	B-RML
mmHg	I-RML
en	O
el	O
OI	O
.	O
-DOCSTART- -X- O O
Dos	O
meses	O
antes	O
,	O
la	O
AV	B-EVENT
era	O
de	O
0,8	B-RML
en	O
ambos	O
ojos	O
con	O
cataratas	O
incipientes	O
.	O
-DOCSTART- -X- O O
Tras	O
ocho	O
meses	O
,	O
la	O
AV	B-EVENT
del	O
OD	O
intervenido	O
de	O
cataratas	O
es	O
la	B-RML
unidad	I-RML
,	O
con	O
reflejos	B-EVENT
pupilares	O
normales	B-RML
y	O
sin	O
palidez	O
papilar	O
.	O
-DOCSTART- -X- O O
Mediante	O
RMN	O
confirmamos	O
anquilosis	O
mandibular	O
acompanada	O
de	O
gran	O
retraccion	O
tisular	O
secundaria	O
y	O
microrretrognatia	O
,	O
lo	O
que	O
permite	O
tan	O
solo	O
una	O
apertura	B-EVENT
interincisal	O
maxima	O
de	O
4	B-RML
mm	I-RML
ademas	O
de	O
una	O
maloclusion	O
de	O
clase	O
II	O
.	O
-DOCSTART- -X- O O
En	O
el	O
momento	O
del	O
alta	O
definitiva	O
,	O
el	O
paciente	O
mantenia	O
una	O
apertura	B-EVENT
bucal	O
de	O
3	B-RML
cm	I-RML
.	O
-DOCSTART- -X- O O
Se	O
palpan	O
tumores	B-EVENT
blandos	O
y	O
moviles	O
de	O
entre	B-RML
1	I-RML
y	I-RML
3	I-RML
cm	I-RML
.	O
de	B-RML
diametro	I-RML
.	O
-DOCSTART- -X- O O
Tanto	O
la	O
exploracion	B-EVENT
fisica	O
como	O
los	O
examenes	B-EVENT
de	O
laboratorio	O
,	O
incluyendo	O
un	O
perfil	B-EVENT
hepatico	O
,	O
fueron	O
normales	B-RML
.	O
-DOCSTART- -X- O O
Se	O
le	O
realizo	O
una	O
ecografia	O
abdominal	O
,	O
en	O
la	O
que	O
se	O
detecto	O
una	O
lesion	B-EVENT
quistica	O
hepatica	O
de	O
8	B-RML
centimetros	I-RML
,	O
multiloculada	O
,	O
hipoecoica	O
con	O
areas	O
hiperecoicas	O
y	O
calcio	O
,	O
localizada	O
en	O
los	O
segmentos	O
4	O
-	O
5	O
hepaticos	O
y	O
con	O
proyecciones	O
papilares	O
hacia	O
el	O
hilio	O
hepatico	O
.	O
-DOCSTART- -X- O O
La	O
paciente	O
fue	O
intervenida	O
,	O
encontrando	O
una	O
lesion	B-EVENT
quistica	O
de	O
unos	B-RML
10	I-RML
centimetros	I-RML
de	I-RML
diametro	I-RML
,	O
sobre	O
el	O
hilio	O
hepatico	O
,	O
en	O
los	O
segmentos	O
4	O
y	O
5	O
,	O
sobre	O
la	O
bifurcacion	O
portal	O
y	O
la	O
vena	O
suprahepatica	O
media	O
.	O
-DOCSTART- -X- O O
En	O
la	O
analitica	O
se	O
evidenciaron	O
leucocitosis	B-EVENT
de	O
21.720	B-RML
/	I-RML
mm3	I-RML
(	O
17,2%	B-RML
neutrofilos	B-EVENT
,	O
4,1%	B-RML
linfocitos	B-EVENT
,	O
2,4%	B-RML
monocitos	B-EVENT
y	O
75,3%	B-RML
eosinofilos	B-EVENT
)	B-EVENT
,	O
VSG	B-EVENT
60	B-RML
mm	I-RML
en	O
la	O
primera	O
hora	O
,	O
PCR	B-EVENT
38,80	B-RML
mg	I-RML
/	I-RML
L	I-RML
,	O
ferritina	B-EVENT
481	B-RML
ng	I-RML
/	I-RML
mL	I-RML
,	O
factor	B-EVENT
reumatoide	O
800	B-RML
como	O
reactantes	O
de	O
fase	O
aguda	O
,	O
hipoalbuminemia	B-EVENT
de	O
2,2	B-RML
g	I-RML
/	I-RML
dL	I-RML
sin	O
alteracion	O
de	O
otros	O
marcadores	O
de	O
malabsorcion	O
.	O
-DOCSTART- -X- O O
Transaminasas	B-EVENT
y	O
enzimas	B-EVENT
de	O
colestasis	O
dentro	B-RML
de	I-RML
la	I-RML
normalidad	I-RML
.	O
-DOCSTART- -X- O O
Los	O
anticuerpos	B-EVENT
anti-nucleares	O
,	O
anti-mitocondriales	B-EVENT
y	O
anti-musculo	B-EVENT
liso	O
fueron	O
negativos	B-RML
y	O
el	O
PSA	B-EVENT
de	O
0	B-RML
ng	I-RML
/	I-RML
mL	I-RML
.	O
-DOCSTART- -X- O O
El	O
estudio	B-EVENT
parasitologico	O
en	O
heces	O
en	O
3	O
muestras	O
convenientemente	O
recogidas	O
tambien	O
resulto	O
negativo	B-RML
.	O
-DOCSTART- -X- O O
Una	O
semana	O
despues	O
del	O
inicio	O
del	O
tratamiento	O
,	O
el	O
paciente	O
fue	O
dado	O
de	O
alta	O
con	O
una	O
analitica	B-EVENT
que	O
mostro	O
5.280	B-RML
leucocitos	I-RML
/	I-RML
mm3	I-RML
con	O
1%	B-RML
de	O
eosinofilos	B-EVENT
,	O
VSG	B-EVENT
27	B-RML
mm	I-RML
en	O
la	O
primera	O
hora	O
y	O
PCR	B-EVENT
0,76	B-RML
mg	I-RML
/	I-RML
L	I-RML
,	O
con	O
el	O
diagnostico	O
por	O
exclusion	O
de	O
enteritis	O
actinica	O
y	O
eosinofilia	O
periferica	O
secundaria	O
.	O
-DOCSTART- -X- O O
Permanece	O
asintomatico	O
y	O
con	O
controles	B-EVENT
analiticos	O
normales	B-RML
.	O
-DOCSTART- -X- O O
Mujer	O
de	O
52	O
anos	O
con	O
infeccion	O
por	O
el	O
virus	O
de	O
la	O
hepatitis	O
C	O
,	O
genotipo	O
1b	O
,	O
con	O
carga	B-EVENT
viral	O
alta	O
(	O
>	B-RML
5	I-RML
E5	I-RML
UI	I-RML
/	I-RML
ml	I-RML
)	I-RML
que	O
acude	O
a	O
la	O
consulta	O
refiriendo	O
astenia	O
y	O
la	O
aparicion	O
de	O
lesiones	O
cutaneas	O
en	O
torax	O
y	O
cara	O
que	O
sangran	O
,	O
cediendo	O
espontaneamente	O
tras	O
compresion	O
.	O
-DOCSTART- -X- O O
En	O
la	O
analitica	O
se	O
objetivo	O
GOT	B-EVENT
108	B-RML
U	I-RML
/	I-RML
l	I-RML
,	O
GPT	B-EVENT
113	B-RML
U	I-RML
/	I-RML
l	I-RML
,	O
GGT	B-EVENT
131	B-RML
U	I-RML
/	I-RML
l	I-RML
,	O
fosfatasa	B-EVENT
alcalina	O
116	B-RML
U	I-RML
/	I-RML
l	I-RML
,	O
bilirrubina	B-EVENT
total	O
2,3	B-RML
mg	I-RML
/	I-RML
dl	I-RML
,	O
albumina	B-EVENT
3,5	B-RML
g	I-RML
/	I-RML
dl	I-RML
,	O
actividad	B-EVENT
de	O
protrombina	O
75%	B-RML
,	O
leucocitos	B-EVENT
6.890	B-RML
,	O
hemoglobina	B-EVENT
10	B-RML
g	I-RML
/	I-RML
dl	I-RML
,	O
plaquetas	B-EVENT
132.000	B-RML
,	O
Ig	B-EVENT
G	O
1970	B-RML
,	O
Ig	B-EVENT
M	O
162	B-RML
,	O
ANA	B-EVENT
1	B-RML
/	I-RML
40	I-RML
.	O
-DOCSTART- -X- O O
Porta	B-EVENT
permeable	O
de	O
10	B-RML
mm	I-RML
.	O
-DOCSTART- -X- O O
Ante	O
la	O
sospecha	O
de	O
sindrome	O
hepatopulmonar	O
se	O
realizo	O
una	O
gasometria	O
arterial	O
y	O
espirometria	O
:	O
FEV1	B-EVENT
105,9%	B-RML
,	O
FVC	B-EVENT
101,8%	B-RML
,	O
FEV1	B-EVENT
/	B-EVENT
FVC	B-EVENT
87,52	B-RML
asi	O
como	O
un	O
ecocardiograma	O
con	O
contraste	O
sonicado	O
que	O
objetivo	O
el	O
paso	O
de	O
suero	O
desde	O
la	O
auricula	O
derecha	O
a	O
la	O
izquierda	O
sugiriendo	O
cortocircuito	O
cardiaco	O
.	O
-DOCSTART- -X- O O
El	O
estudio	O
esofagogastroduodenal	O
baritado	O
,	O
revela	O
estenosis	B-EVENT
de	O
1	B-RML
-	I-RML
5	I-RML
cm	I-RML
de	I-RML
longitud	I-RML
en	O
el	O
tercio	O
inferior	O
de	O
esofago	O
,	O
sin	O
otros	O
hallazgos	O
relevantes	O
.	O
-DOCSTART- -X- O O
El	O
estudio	O
anatomopatologico	O
de	O
la	O
pieza	O
quirurgica	O
,	O
mostro	O
un	O
cancer	B-EVENT
infiltrante	O
de	O
5	B-RML
cm	I-RML
con	O
componente	O
epidermoide	O
bien	O
diferenciado	O
y	O
microcitico	O
,	O
con	O
2	O
adenopatias	O
aisladas	O
con	O
claro	O
predominio	O
del	O
componente	O
microcitico	O
y	O
afectacion	O
del	O
borde	O
circunferencial	O
.	O
-DOCSTART- -X- O O
La	O
TC	O
mostro	O
una	O
masa	B-EVENT
de	O
15	B-RML
x	I-RML
13	I-RML
x	I-RML
7	I-RML
cm	I-RML
dependiente	O
del	O
colon	O
ascendente	O
con	O
metastasis	O
hepaticas	O
bilobares	O
;	O
se	O
realizo	O
una	O
hemicolectomia	O
derecha	O
con	O
biopsia	O
hepatica	O
.	O
-DOCSTART- -X- O O
Mujer	O
de	O
47	O
anos	O
de	O
edad	O
a	O
la	O
que	O
,	O
sin	O
sintomas	O
digestivos	O
previos	O
,	O
se	O
le	O
detecta	O
en	O
una	O
analitica	O
de	O
seguimiento	O
de	O
rutina	O
por	O
parte	O
de	O
su	O
ginecologo	O
unos	O
niveles	O
de	O
antigeno	B-EVENT
carcinoembrionario	O
(	O
CEA	B-EVENT
)	B-EVENT
de	O
20,2	B-RML
ng	I-RML
/	I-RML
ml	I-RML
.	O
-DOCSTART- -X- O O
Se	O
realizan	O
,	O
entonces	O
:	O
a	O
)	O
una	O
ecografia	O
abdomino-pelvica	O
que	O
informa	O
de	O
la	O
presencia	O
de	O
una	O
masa	B-EVENT
de	O
6,5	B-RML
x	I-RML
5,6	I-RML
cm	I-RML
de	O
disposicion	O
